Time (s),Temperature_tr
8.98e-07,12044.9
8.99e-07,12045.0
9e-07,12045.1
9.01e-07,12045.3
9.02e-07,12045.4
9.03e-07,12045.5
9.04e-07,12045.7
9.05e-07,12045.8
9.06e-07,12045.9
9.07e-07,12046.0
9.08e-07,12046.2
9.09e-07,12046.3
9.1e-07,12046.4
9.11e-07,12046.5
9.12e-07,12046.6
9.13e-07,12046.8
9.14e-07,12046.9
9.15e-07,12047.0
9.16e-07,12047.1
9.17e-07,12047.2
9.18e-07,12047.3
9.19e-07,12047.4
9.2e-07,12047.6
9.21e-07,12047.7
9.22e-07,12047.8
9.23e-07,12047.9
9.24e-07,12048.0
9.25e-07,12048.1
9.26e-07,12048.2
9.27e-07,12048.3
9.28e-07,12048.4
9.29e-07,12048.5
9.3e-07,12048.6
9.31e-07,12048.7
9.32e-07,12048.8
9.33e-07,12048.9
9.34e-07,12049.0
9.35e-07,12049.1
9.36e-07,12049.2
9.37e-07,12049.3
9.38e-07,12049.3
9.39e-07,12049.4
9.4e-07,12049.5
9.41e-07,12049.6
9.42e-07,12049.7
9.43e-07,12049.8
9.44e-07,12049.9
9.45e-07,12050.0
9.46e-07,12050.0
9.47e-07,12050.1
9.48e-07,12050.2
9.49e-07,12050.3
9.5e-07,12050.4
9.51e-07,12050.4
9.52e-07,12050.5
9.53e-07,12050.6
9.54e-07,12050.7
9.55e-07,12050.8
9.56e-07,12050.8
9.57e-07,12050.9
9.58e-07,12051.0
9.59e-07,12051.1
9.6e-07,12051.1
9.61e-07,12051.2
9.62e-07,12051.3
9.63e-07,12051.3
9.64e-07,12051.4
9.65e-07,12051.5
9.66e-07,12051.5
9.67e-07,12051.6
9.68e-07,12051.7
9.69e-07,12051.8
9.7e-07,12051.8
9.71e-07,12051.9
9.72e-07,12051.9
9.73e-07,12052.0
9.74e-07,12052.1
9.75e-07,12052.1
9.76e-07,12052.2
9.77e-07,12052.3
9.78e-07,12052.3
9.79e-07,12052.4
9.8e-07,12052.4
9.81e-07,12052.5
9.82e-07,12052.6
9.83e-07,12052.6
9.84e-07,12052.7
9.85e-07,12052.7
9.86e-07,12052.8
9.87e-07,12052.8
9.88e-07,12052.9
9.89e-07,12052.9
9.9e-07,12053.0
9.91e-07,12053.0
9.92e-07,12053.1
9.93e-07,12053.2
9.94e-07,12053.2
9.95e-07,12053.3
9.96e-07,12053.3
9.97e-07,12053.4
9.98e-07,12053.4
9.99e-07,12053.5
1e-06,12053.5
1.001e-06,12053.6
1.002e-06,12053.6
1.003e-06,12053.6
1.004e-06,12053.7
1.005e-06,12053.7
1.006e-06,12053.8
1.007e-06,12053.8
1.008e-06,12053.9
1.009e-06,12053.9
1.01e-06,12054.0
1.011e-06,12054.0
1.012e-06,12054.0
1.013e-06,12054.1
1.014e-06,12054.1
1.015e-06,12054.2
1.016e-06,12054.2
1.017e-06,12054.3
1.018e-06,12054.3
1.019e-06,12054.3
1.02e-06,12054.4
1.021e-06,12054.4
1.022e-06,12054.4
1.023e-06,12054.5
1.024e-06,12054.5
1.025e-06,12054.6
1.026e-06,12054.6
1.027e-06,12054.6
1.028e-06,12054.7
1.029e-06,12054.7
1.03e-06,12054.7
1.031e-06,12054.8
1.032e-06,12054.8
1.033e-06,12054.8
1.034e-06,12054.9
1.035e-06,12054.9
1.036e-06,12054.9
1.037e-06,12055.0
1.038e-06,12055.0
1.039e-06,12055.0
1.04e-06,12055.1
1.041e-06,12055.1
1.042e-06,12055.1
1.043e-06,12055.2
1.044e-06,12055.2
1.045e-06,12055.2
1.046e-06,12055.3
1.047e-06,12055.3
1.048e-06,12055.3
1.049e-06,12055.4
1.05e-06,12055.4
1.051e-06,12055.4
1.052e-06,12055.4
1.053e-06,12055.5
1.054e-06,12055.5
1.055e-06,12055.5
1.056e-06,12055.5
1.057e-06,12055.6
1.058e-06,12055.6
1.059e-06,12055.6
1.06e-06,12055.7
1.061e-06,12055.7
1.062e-06,12055.7
1.063e-06,12055.7
1.064e-06,12055.8
1.065e-06,12055.8
1.066e-06,12055.8
1.067e-06,12055.8
1.068e-06,12055.9
1.069e-06,12055.9
1.07e-06,12055.9
1.071e-06,12055.9
1.072e-06,12055.9
1.073e-06,12056.0
1.074e-06,12056.0
1.075e-06,12056.0
1.076e-06,12056.0
1.077e-06,12056.1
1.078e-06,12056.1
1.079e-06,12056.1
1.08e-06,12056.1
1.081e-06,12056.1
1.082e-06,12056.2
1.083e-06,12056.2
1.084e-06,12056.2
1.085e-06,12056.2
1.086e-06,12056.2
1.087e-06,12056.3
1.088e-06,12056.3
1.089e-06,12056.3
1.09e-06,12056.3
1.091e-06,12056.3
1.092e-06,12056.4
1.093e-06,12056.4
1.094e-06,12056.4
1.095e-06,12056.4
1.096e-06,12056.4
1.097e-06,12056.5
1.098e-06,12056.5
1.099e-06,12056.5
1.1e-06,12056.5
1.101e-06,12056.5
1.102e-06,12056.5
1.103e-06,12056.6
1.104e-06,12056.6
1.105e-06,12056.6
1.106e-06,12056.6
1.107e-06,12056.6
1.108e-06,12056.6
1.109e-06,12056.7
1.11e-06,12056.7
1.111e-06,12056.7
1.112e-06,12056.7
1.113e-06,12056.7
1.114e-06,12056.7
1.115e-06,12056.7
1.116e-06,12056.8
1.117e-06,12056.8
1.118e-06,12056.8
1.119e-06,12056.8
1.12e-06,12056.8
1.121e-06,12056.8
1.122e-06,12056.8
1.123e-06,12056.9
1.124e-06,12056.9
1.125e-06,12056.9
1.126e-06,12056.9
1.127e-06,12056.9
1.128e-06,12056.9
1.129e-06,12056.9
1.13e-06,12056.9
1.131e-06,12057.0
1.132e-06,12057.0
1.133e-06,12057.0
1.134e-06,12057.0
1.135e-06,12057.0
1.136e-06,12057.0
1.137e-06,12057.0
1.138e-06,12057.0
1.139e-06,12057.1
1.14e-06,12057.1
1.141e-06,12057.1
1.142e-06,12057.1
1.143e-06,12057.1
1.144e-06,12057.1
1.145e-06,12057.1
1.146e-06,12057.1
1.147e-06,12057.1
1.148e-06,12057.2
1.149e-06,12057.2
1.15e-06,12057.2
1.151e-06,12057.2
1.152e-06,12057.2
1.153e-06,12057.2
1.154e-06,12057.2
1.155e-06,12057.2
1.156e-06,12057.2
1.157e-06,12057.2
1.158e-06,12057.3
1.159e-06,12057.3
1.16e-06,12057.3
1.161e-06,12057.3
1.162e-06,12057.3
1.163e-06,12057.3
1.164e-06,12057.3
